CC,LCOM5,WMC,CBO,RFC,DIT,NOC,LOC,NPM,isExistBug,project
0,0,4,2,4,0,2,44,4,0,Github_mct17
0,1,16,4,13,0,0,73,4,0,Github_mct17
0,1,15,4,12,1,0,57,6,0,Github_mct17
0,1,71,7,25,0,0,352,10,0,Github_mct17
0,0,4,1,4,0,0,16,4,0,Github_mct17
0,0,2,1,2,0,0,6,2,0,Github_mct17
0.186719,1,21,17,28,0,0,245,8,0,Github_mct17
0,0,2,2,5,2,1,12,48,0,Github_mct17
0,0,1,1,2,1,3,9,46,0,Github_mct17
0,3,7,5,8,3,0,39,54,0,Github_mct17
0,3,12,5,11,2,0,65,56,0,Github_mct17
0,1,1,1,1,2,0,8,47,0,Github_mct17
0,1,27,13,18,1,0,102,3,0,Github_mct17
0,1,5,21,29,0,0,149,5,0,Github_mct17
0,0,1,2,3,2,1,7,47,0,Github_mct17
0,0,1,1,2,1,3,9,46,0,Github_mct17
0,3,7,5,7,3,0,40,53,0,Github_mct17
0,3,12,5,11,2,0,66,56,0,Github_mct17
0,1,1,1,1,2,0,8,47,0,Github_mct17
0,1,5,1,5,0,0,62,4,0,Github_mct17
0.73747,1,5,5,9,0,0,82,5,0,Github_mct17
1,1,1,3,2,1,0,6,1,0,Github_mct17
1,1,1,3,2,1,0,6,1,0,Github_mct17
1,1,1,3,2,1,0,6,1,0,Github_mct17
1,1,1,3,2,1,0,6,1,0,Github_mct17
0,1,1,3,2,1,0,6,1,0,Github_mct17
1,1,1,3,2,1,0,6,1,0,Github_mct17
0,0,0,1,0,1,0,1,2,0,Github_mct17
0,0,0,1,0,1,0,1,2,0,Github_mct17
0,1,2,0,2,0,2,13,2,0,Github_mct17
0,1,18,0,6,0,2,78,6,0,Github_mct17
0,1,7,2,8,0,0,103,5,0,Github_mct17
0,1,7,1,7,1,0,38,13,0,Github_mct17
0,3,7,0,3,0,0,39,3,0,Github_mct17
0.975,3,9,0,3,0,0,68,3,0,Github_mct17
0,3,5,1,7,0,0,48,5,0,Github_mct17
0.182222,1,15,2,11,0,0,102,6,0,Github_mct17
0,1,32,1,15,0,0,170,13,0,Github_mct17
0,1,1,2,4,0,0,15,1,0,Github_mct17
0,1,1,1,2,0,0,14,1,0,Github_mct17
0,2,15,1,14,0,0,139,14,0,Github_mct17
0,2,2,1,8,0,0,34,2,0,Github_mct17
0,1,12,0,6,0,0,81,6,0,Github_mct17
0.71345,9,23,0,10,0,1,116,9,0,Github_mct17
0.71345,9,23,0,10,0,0,116,9,0,Github_mct17
0,1,49,1,24,0,0,251,1,0,Github_mct17
0,1,6,2,20,0,0,132,2,0,Github_mct17
0,0,27,7,29,0,0,235,27,0,Github_mct17
0.445903,4,413,29,211,1,0,1731,92,0,Github_mct17
0,1,1,1,2,0,0,6,1,0,Github_mct17
0,1,1,2,2,1,0,6,6,0,Github_mct17
0,1,1,1,2,0,0,6,1,0,Github_mct17
0,1,10,3,10,0,0,44,6,0,Github_mct17
0,1,21,13,60,0,0,298,15,0,Github_mct17
0,0,0,1,0,0,0,82,0,0,Github_mct17
0.203534,1,129,7,61,0,0,796,48,0,Github_mct17
0.465698,1,109,15,97,0,0,1443,2,0,Github_mct17
1,1,1,2,2,0,0,6,1,0,Github_mct17
0,1,1,2,2,0,0,7,1,0,Github_mct17
1,1,1,2,2,0,0,8,1,0,Github_mct17
1,1,1,2,2,0,0,8,1,0,Github_mct17
0,1,3,4,7,0,0,20,1,0,Github_mct17
0,1,1,2,2,0,0,7,1,0,Github_mct17
0,1,1,2,2,0,0,6,1,0,Github_mct17
0,1,2,3,5,0,0,15,1,0,Github_mct17
1,1,1,3,3,0,0,7,1,0,Github_mct17
1,1,1,2,2,0,0,8,1,0,Github_mct17
0,3,3,1,3,0,0,18,3,0,Github_mct17
1,1,1,2,2,0,0,6,1,0,Github_mct17
0,1,1,2,2,1,0,6,1,0,Github_mct17
0,1,3,4,5,0,0,13,1,0,Github_mct17
1,1,1,3,3,0,0,8,1,0,Github_mct17
1,1,1,3,3,0,0,8,1,0,Github_mct17
1,1,4,2,2,0,0,15,1,0,Github_mct17
1,1,2,3,2,0,0,10,1,0,Github_mct17
1,1,4,2,2,0,0,15,1,0,Github_mct17
1,1,2,3,2,0,0,10,1,0,Github_mct17
1,1,4,2,2,0,0,15,1,0,Github_mct17
1,1,2,3,2,0,0,10,1,0,Github_mct17
0,1,1,3,3,0,0,7,1,0,Github_mct17
1,0,2,1,2,0,0,16,1,0,Github_mct17
1,1,1,2,2,0,0,7,1,0,Github_mct17
1,0,2,1,2,0,0,16,1,0,Github_mct17
1,1,1,2,2,0,0,7,1,0,Github_mct17
1,0,2,1,2,0,0,16,1,0,Github_mct17
1,1,1,2,2,0,0,9,1,0,Github_mct17
1,0,2,1,2,0,0,16,1,0,Github_mct17
1,1,1,2,2,0,0,7,1,0,Github_mct17
1,0,2,1,2,0,0,16,1,0,Github_mct17
1,1,1,2,2,0,0,7,1,0,Github_mct17
0,1,1,3,3,0,0,7,1,0,Github_mct17
1,0,2,1,2,0,0,16,1,0,Github_mct17
1,1,1,2,2,0,0,7,1,0,Github_mct17
1,0,2,1,2,0,0,16,1,0,Github_mct17
1,1,1,2,2,0,0,7,1,0,Github_mct17
1,0,2,1,2,0,0,16,1,0,Github_mct17
1,1,1,2,2,0,0,7,1,0,Github_mct17
0,1,1,2,2,0,0,6,1,0,Github_mct17
0,1,1,2,2,0,0,6,1,0,Github_mct17
0,1,1,2,2,0,0,6,1,0,Github_mct17
1,1,1,2,2,0,0,7,1,0,Github_mct17
1,1,1,2,2,0,0,7,1,0,Github_mct17
0,1,3,0,3,0,0,29,1,0,Github_mct17
0,0,1,1,2,0,0,27,1,0,Github_mct17
0,0,2,2,5,0,0,21,2,0,Github_mct17
0.431507,2,3,6,7,0,0,49,1,0,Github_mct17
0,1,1,1,2,0,0,6,1,0,Github_mct17
0.537543,12,88,8,89,1,0,519,90,0,Github_mct17
0.219841,1,23,12,76,1,0,496,12,0,Github_mct17
0,1,1,1,2,0,0,6,1,0,Github_mct17
0,1,1,1,2,0,0,6,1,0,Github_mct17
0,1,1,1,2,0,0,6,1,0,Github_mct17
0,1,1,1,2,0,0,6,1,0,Github_mct17
0,1,1,1,2,0,0,6,1,0,Github_mct17
0,1,1,1,2,0,0,6,1,0,Github_mct17
0,1,1,1,2,0,0,6,1,0,Github_mct17
0,1,1,1,2,0,0,6,1,0,Github_mct17
0,1,2,0,2,0,0,14,1,0,Github_mct17
0,12,93,8,95,1,0,557,95,0,Github_mct17
0,1,91,9,94,0,4,393,90,0,Github_mct17
0,1,1,2,2,1,0,6,1,0,Github_mct17
0,1,1,3,5,0,0,23,1,0,Github_mct17
0,12,88,7,88,1,0,530,90,0,Github_mct17
0,1,2,1,2,1,0,14,2,0,Github_mct17
0,1,19,5,35,0,0,180,17,0,Github_mct17
0,1,63,10,55,1,0,330,15,0,Github_mct17
0.196429,2,221,50,246,3,1,1206,58,0,Github_mct17
0,1,1,3,2,1,0,6,1,0,Github_mct17
0,1,5,4,4,0,0,17,1,0,Github_mct17
0,3,3,1,3,0,0,19,3,0,Github_mct17
0,1,2,4,5,0,0,11,1,0,Github_mct17
0,1,1,2,3,0,0,12,1,0,Github_mct17
0,1,9,4,5,0,0,41,2,0,Github_mct17
0.198254,1,8,14,23,0,0,132,2,0,Github_mct17
0,0,1,2,1,4,0,6,59,0,Github_mct17
0,1,1,3,1,1,0,6,14,0,Github_mct17
0,1,1,0,1,0,0,7,1,0,Github_mct17
0,0,1,2,1,2,0,4,8,0,Github_mct17
0,1,4,1,3,0,0,61,1,0,Github_mct17
0,0,3,0,3,0,0,16,3,0,Github_mct17
0,2,4,0,2,0,0,29,2,0,Github_mct17
0,0,2,1,3,2,0,12,4,0,Github_mct17
0,1,4,2,9,0,2,30,4,0,Github_mct17
0,1,1,0,1,0,0,11,0,0,Github_mct17
0,1,3,1,3,1,0,19,3,0,Github_mct17
0,0,1,0,1,0,5,5,1,0,Github_mct17
0,1,4,1,3,1,0,19,3,0,Github_mct17
0,1,3,1,3,1,0,19,3,0,Github_mct17
0,1,3,0,3,0,0,16,3,0,Github_mct17
0,9,19,2,20,0,0,93,13,0,Github_mct17
0.330275,1,7,1,6,0,0,35,5,0,Github_mct17
0,1,12,1,6,1,1,47,3,0,Github_mct17
0.0473441,24,50,10,54,0,0,246,43,0,Github_mct17
0,1,3,1,5,0,0,20,2,0,Github_mct17
0,2,11,1,12,0,0,64,8,0,Github_mct17
0,1,4,1,3,1,0,19,3,0,Github_mct17
0,1,93,6,34,1,0,680,7,0,Github_mct17
0,0,1,1,1,0,0,11,1,0,Github_mct17
0,2,4,3,11,0,0,121,3,0,Github_mct17
0,1,1,0,1,0,0,5,1,0,Github_mct17
0,1,3,0,3,0,0,13,2,0,Github_mct17
0,1,16,1,10,0,0,117,5,0,Github_mct17
0,1,7,0,5,0,0,40,5,0,Github_mct17
0,1,6,1,4,0,0,34,2,0,Github_mct17
0,1,2,0,1,0,0,19,1,0,Github_mct17
0,3,3,1,4,0,0,24,3,0,Github_mct17
0,1,5,1,4,0,0,42,1,0,Github_mct17
0,6,6,1,7,0,0,71,6,0,Github_mct17
0,2,5,0,5,0,0,44,4,0,Github_mct17
0,3,3,3,8,0,0,29,3,0,Github_mct17
0,1,15,1,16,0,0,114,12,0,Github_mct17
0,1,4,0,4,0,0,22,3,0,Github_mct17
0,3,5,1,12,0,0,80,3,0,Github_mct17
0,2,2,1,7,0,0,39,2,0,Github_mct17
0,3,3,1,4,0,0,22,3,0,Github_mct17
0.403061,1,14,2,11,0,0,82,7,0,Github_mct17
0,1,3,0,3,0,0,15,0,0,Github_mct17
0.281481,1,10,1,5,0,0,53,4,0,Github_mct17
0,1,10,1,11,0,0,61,5,0,Github_mct17
0,0,8,1,5,0,0,58,3,0,Github_mct17
0,1,1,1,4,0,0,15,1,0,Github_mct17
0,1,9,0,5,0,0,50,5,0,Github_mct17
0,1,11,0,11,0,0,105,11,0,Github_mct17
0.243194,1,15,1,7,0,0,153,3,0,Github_mct17
0,2,22,0,19,0,0,243,17,0,Github_mct17
0,1,2,1,2,0,0,26,1,0,Github_mct17
0,2,6,0,2,0,0,22,2,0,Github_mct17
0,5,5,1,7,0,0,35,5,0,Github_mct17
0,0,1,0,1,0,0,15,1,0,Github_mct17
0,2,2,0,2,0,0,23,2,0,Github_mct17
0.0805085,1,15,3,14,0,0,114,9,0,Github_mct17
0,1,5,0,3,0,0,28,3,0,Github_mct17
0.290076,1,10,1,4,0,0,49,4,0,Github_mct17
0,3,13,2,16,0,0,110,3,0,Github_mct17
0,1,5,0,3,0,0,25,3,0,Github_mct17
0,1,5,2,5,0,0,64,2,0,Github_mct17
0,1,38,4,26,0,0,316,8,0,Github_mct17
0,1,3,1,3,0,9,40,2,0,Github_mct17
0,1,6,1,3,0,0,37,2,0,Github_mct17
0,3,4,1,6,0,0,37,4,0,Github_mct17
0,0,1,1,1,1,0,5,2,0,Github_mct17
0,0,1,1,1,1,0,5,2,0,Github_mct17
0,0,1,1,1,1,0,7,2,0,Github_mct17
0,0,3,0,3,0,0,17,3,0,Github_mct17
0.976744,1,1,1,4,0,0,16,1,0,Github_mct17
0,0,3,0,3,0,0,15,3,0,Github_mct17
0.976744,1,1,1,4,0,0,16,1,0,Github_mct17
0,1,23,1,12,0,0,179,9,0,Github_mct17
0,1,12,0,5,0,0,79,3,0,Github_mct17
0,1,15,1,11,0,0,69,3,0,Github_mct17
0.323383,1,15,2,9,0,0,101,2,0,Github_mct17
0,1,8,0,8,0,1,71,7,0,Github_mct17
0,1,3,1,9,0,0,42,3,0,Github_mct17
0,0,1,2,1,1,0,6,7,0,Github_mct17
0,1,24,1,20,0,0,122,15,0,Github_mct17
0.26905,7,15,2,30,0,0,170,15,0,Github_mct17
0,1,4,0,4,0,0,23,3,0,Github_mct17
0,2,16,1,9,0,0,112,6,0,Github_mct17
0,5,11,2,17,0,0,99,11,0,Github_mct17
0,0,0,0,0,0,0,1,0,0,Github_mct17
0,0,2,1,3,0,0,20,1,0,Github_mct17
0,1,24,1,7,0,0,219,3,0,Github_mct17
0.276423,13,35,3,18,0,0,212,14,0,Github_mct17
0,1,1,1,2,0,0,29,1,0,Github_mct17
0.587902,1,3,6,9,1,0,93,2,0,Github_mct17
0.308824,2,7,1,5,0,0,26,3,0,Github_mct17
0.488722,2,5,7,7,1,0,34,48,0,Github_mct17
1,0,3,3,3,2,0,18,2,0,Github_mct17
0,1,10,18,17,2,0,86,13,0,Github_mct17
0,0,8,4,10,1,0,44,6,0,Github_mct17
0,0,1,1,1,0,0,10,1,0,Github_mct17
0,0,2,0,2,0,0,14,2,0,Github_mct17
0,1,16,5,20,0,0,80,9,0,Github_mct17
0,1,2,8,5,1,0,14,1,0,Github_mct17
0,1,17,5,23,0,0,142,2,0,Github_mct17
0,2,4,2,3,0,0,20,2,0,Github_mct17
0,3,5,2,4,0,0,20,3,0,Github_mct17
0,0,2,2,2,0,0,10,1,0,Github_mct17
0,1,3,2,3,0,0,18,1,0,Github_mct17
0.132244,1,23,11,25,2,0,174,39,0,Github_mct17
0,1,1,1,2,0,0,8,1,0,Github_mct17
0,1,7,9,19,0,0,57,7,0,Github_mct17
0.299065,1,20,9,20,1,0,102,5,0,Github_mct17
0.408946,4,13,8,19,1,0,89,5,0,Github_mct17
0.709924,2,4,4,7,0,0,40,3,0,Github_mct17
1,0,3,3,3,1,0,17,3,0,Github_mct17
0,2,2,0,2,0,0,19,2,0,Github_mct17
0,2,11,7,14,1,0,83,5,0,Github_mct17
0,3,4,3,6,1,0,25,5,0,Github_mct17
0,3,7,7,11,2,0,45,6,0,Github_mct17
0,2,4,2,4,1,0,28,4,0,Github_mct17
0,2,4,2,4,1,0,27,4,0,Github_mct17
0,3,4,2,5,1,0,23,5,0,Github_mct17
0,2,4,6,8,1,0,26,9,0,Github_mct17
0,0,6,5,10,1,0,32,6,0,Github_mct17
0,1,3,1,3,0,0,33,3,0,Github_mct17
0,0,6,5,10,1,0,32,6,0,Github_mct17
0.328283,1,4,11,11,1,0,55,47,0,Github_mct17
1,0,3,3,3,2,0,18,2,0,Github_mct17
0,0,6,21,11,2,0,125,12,0,Github_mct17
0,0,1,1,1,0,0,18,1,0,Github_mct17
0,1,9,0,9,0,0,46,9,0,Github_mct17
0.22695,1,10,5,11,1,0,59,6,0,Github_mct17
0,1,6,10,7,1,0,37,1,0,Github_mct17
0,2,10,4,10,2,0,58,4,0,Github_mct17
0.322581,4,16,9,19,1,0,90,58,0,Github_mct17
1,0,3,3,3,2,0,18,2,0,Github_mct17
0,0,4,0,4,0,0,22,4,0,Github_mct17
0,0,1,1,1,0,0,18,1,0,Github_mct17
0,0,10,2,8,0,0,103,5,0,Github_mct17
0,0,3,1,3,1,0,16,5,0,Github_mct17
0,2,11,8,16,2,0,82,40,0,Github_mct17
0,1,1,2,2,0,0,8,1,0,Github_mct17
0,0,3,1,5,0,0,18,3,0,Github_mct17
0.775862,1,3,3,7,2,0,62,33,0,Github_mct17
0.775862,1,3,3,7,2,0,53,33,0,Github_mct17
0,1,3,6,9,2,0,93,34,0,Github_mct17
0,1,2,0,1,0,0,13,1,0,Github_mct17
0,1,1,5,6,0,0,13,1,0,Github_mct17
0,1,15,11,23,3,0,131,49,0,Github_mct17
0,1,8,4,7,0,0,56,4,0,Github_mct17
0,2,4,2,3,0,0,17,2,0,Github_mct17
0,1,21,5,20,0,0,106,10,0,Github_mct17
0,2,16,0,13,0,5,151,13,0,Github_mct17
0,0,2,0,2,0,0,26,2,0,Github_mct17
0,1,15,1,14,1,0,132,92,0,Github_mct17
0,1,5,0,5,0,0,43,5,0,Github_mct17
0.0727884,1,98,0,22,0,0,495,22,0,Github_mct17
0,1,2,0,2,0,0,24,2,0,Github_mct17
0,1,5,0,5,0,0,42,5,0,Github_mct17
0,1,83,0,83,0,1,435,83,0,Github_mct17
0,1,4,2,3,1,0,32,1,0,Github_mct17
0,1,1,9,3,0,0,15,1,0,Github_mct17
0,2,2,1,4,0,0,21,2,0,Github_mct17
0.563039,34,123,1,82,0,0,1147,56,0,Github_mct17
0,2,2,1,4,0,0,18,2,0,Github_mct17
0,1,21,2,23,0,0,147,18,0,Github_mct17
0,0,0,1,0,1,0,3,13,0,Github_mct17
0.0391595,1,23,2,24,0,0,157,18,0,Github_mct17
1,0,0,1,0,1,0,3,13,0,Github_mct17
0.638158,1,9,2,11,0,0,129,6,0,Github_mct17
0,0,0,1,0,1,0,3,13,0,Github_mct17
0.0200784,1,42,2,43,0,0,301,37,0,Github_mct17
1,0,0,1,0,1,0,3,13,0,Github_mct17
0,1,20,0,6,0,0,116,3,0,Github_mct17
0.912127,1,18,2,3,1,0,133,1,0,Github_mct17
0.235772,1,8,2,3,1,0,52,1,0,Github_mct17
0,1,77,1,14,0,0,413,8,0,Github_mct17
0,0,2,0,2,0,1,21,2,0,Github_mct17
0,1,24,0,2,0,0,77,2,0,Github_mct17
0,8,11,0,8,0,0,155,8,0,Github_mct17
0.543974,1,34,2,3,1,0,210,1,0,Github_mct17
0.561224,1,2,8,17,0,0,34,1,0,Github_mct17
0.294058,1,20,16,35,0,0,173,1,0,Github_mct17
0,1,1,1,2,0,0,6,1,0,Github_mct17
0.330049,1,1,9,19,0,0,35,1,0,Github_mct17
0.507826,1,6,13,23,0,0,105,1,0,Github_mct17
0.504762,1,2,6,15,0,0,32,1,0,Github_mct17
0,1,1,6,5,1,0,11,8,0,Github_mct17
0,1,5,7,16,0,0,65,1,0,Github_mct17
0,1,5,8,25,0,0,52,1,0,Github_mct17
0.714286,1,2,8,17,0,0,33,1,0,Github_mct17
0.715847,1,2,5,14,0,0,32,1,0,Github_mct17
0.355014,1,2,5,14,0,0,40,1,0,Github_mct17
0,1,2,1,2,3,0,12,32,0,Github_mct17
0,1,1,0,1,0,0,11,1,0,Github_mct17
0,1,3,2,2,0,0,12,1,0,Github_mct17
0.325243,1,2,6,16,0,0,40,1,0,Github_mct17
0.988338,1,2,13,24,0,0,47,1,0,Github_mct17
1,1,1,0,1,0,0,11,1,0,Github_mct17
1,1,1,3,5,0,0,13,1,0,Github_mct17
0.470588,1,2,14,24,0,0,50,1,0,Github_mct17
0,1,1,0,1,0,0,11,1,0,Github_mct17
0,1,3,4,8,0,0,22,1,0,Github_mct17
0,1,1,2,5,0,0,7,1,0,Github_mct17
0.638037,1,1,13,24,0,0,44,1,0,Github_mct17
1,1,1,0,1,0,0,11,1,0,Github_mct17
1,1,1,3,5,0,0,13,1,0,Github_mct17
0.676375,1,2,13,24,0,0,44,1,0,Github_mct17
0,1,1,0,1,0,0,11,1,0,Github_mct17
0,1,1,3,5,0,0,12,1,0,Github_mct17
0.97546,1,2,6,15,0,0,31,1,0,Github_mct17
0.169912,1,4,11,18,0,0,79,1,0,Github_mct17
0,1,1,0,1,0,0,11,1,0,Github_mct17
0,1,3,3,4,0,0,14,1,0,Github_mct17
0.286213,1,10,11,22,0,1,138,8,0,Github_mct17
0,1,1,1,1,0,0,7,1,0,Github_mct17
0.318302,14,14,1,19,0,0,159,14,0,Github_mct17
0,1,23,0,6,0,0,128,6,0,Github_mct17
0.333875,1,79,9,53,2,0,557,29,0,Github_mct17
0.363148,2,48,7,15,1,0,183,2,0,Github_mct17
0.526132,1,9,4,7,1,0,86,2,0,Github_mct17
0,1,16,6,4,0,0,84,1,0,Github_mct17
0.697795,1,16,10,38,0,0,247,12,0,Github_mct17
0,1,2,3,2,1,0,17,1,0,Github_mct17
0.117359,1,45,4,52,0,0,534,36,0,Github_mct17
0.852197,4,4,7,6,0,0,145,4,0,Github_mct17
0.920123,16,16,7,35,0,0,432,16,0,Github_mct17
0.939231,1,32,15,53,0,0,513,26,0,Github_mct17
1,1,1,2,1,3,0,9,36,0,Github_mct17
1,1,1,1,1,0,0,20,1,0,Github_mct17
0.980144,1,28,14,47,0,0,433,23,0,Github_mct17
1,1,1,2,1,3,0,9,36,0,Github_mct17
1,1,1,1,1,0,0,20,1,0,Github_mct17
0.767707,1,51,14,84,0,0,830,43,0,Github_mct17
0,1,1,2,1,3,0,10,33,0,Github_mct17
1,1,1,1,1,0,0,20,1,0,Github_mct17
0.385104,1,8,9,32,0,0,187,7,0,Github_mct17
0,1,1,3,1,1,0,9,1,0,Github_mct17
0,1,1,10,17,0,0,84,1,0,Github_mct17
0,1,4,3,4,1,0,55,4,0,Github_mct17
0,1,5,2,10,0,0,44,4,0,Github_mct17
0,1,1,17,1,0,0,23,1,0,Github_mct17
0.85103,1,8,7,21,0,0,136,4,0,Github_mct17
1,1,1,0,1,0,0,20,1,0,Github_mct17
0,2,3,2,4,2,0,19,26,0,Github_mct17
0.392555,1,8,11,21,0,0,100,4,0,Github_mct17
0,1,1,2,1,1,0,6,1,0,Github_mct17
0,1,1,2,1,1,0,6,1,0,Github_mct17
0,1,1,0,1,0,0,9,1,0,Github_mct17
1,1,1,1,1,0,0,20,1,0,Github_mct17
0,2,3,7,18,0,0,61,2,0,Github_mct17
0.757358,1,21,12,38,0,0,262,16,0,Github_mct17
1,1,1,0,1,0,0,9,1,0,Github_mct17
1,1,1,0,1,0,0,9,1,0,Github_mct17
1,1,1,1,1,0,0,20,1,0,Github_mct17
0,1,2,2,3,1,0,16,6,0,Github_mct17
0,2,4,4,9,0,0,40,2,0,Github_mct17
0.346154,1,2,2,4,0,0,16,1,0,Github_mct17
0.580645,8,11,3,11,1,0,58,17,0,Github_mct17
0,1,1,3,10,0,0,41,1,0,Github_mct17
0,5,8,3,8,2,0,41,7,0,Github_mct17
0.262681,1,41,7,27,2,1,293,34,0,Github_mct17
0.357181,1,89,8,39,2,3,581,35,0,Github_mct17
0,1,10,2,15,1,0,104,10,0,Github_mct17
0.368061,1,108,6,36,2,2,648,32,0,Github_mct17
0.512915,1,60,5,38,2,0,401,23,0,Github_mct17
0,6,35,3,17,0,0,276,9,0,Github_mct17
0,3,7,3,5,1,0,49,5,0,Github_mct17
0,1,23,4,19,1,2,210,26,0,Github_mct17
0.147059,2,14,2,7,1,0,111,4,0,Github_mct17
0,5,13,2,12,0,0,94,10,0,Github_mct17
0.354898,1,20,2,8,0,1,167,5,0,Github_mct17
0,3,12,3,11,1,0,97,8,0,Github_mct17
0,4,5,1,5,0,0,37,3,0,Github_mct17
0,0,17,2,17,0,3,148,17,0,Github_mct17
0,1,7,4,13,2,0,48,8,0,Github_mct17
0,1,8,5,14,0,0,60,2,0,Github_Neo4j
0,1,2,3,5,1,0,20,2,0,Github_Neo4j
0,1,10,1,5,1,0,59,6,0,Github_Neo4j
0,1,5,6,8,1,0,39,2,0,Github_Neo4j
0,1,6,6,7,0,0,47,2,0,Github_Neo4j
0.132678,4,22,9,21,0,23,128,7,0,Github_Neo4j
0,1,39,7,31,0,0,237,20,0,Github_Neo4j
0,1,1,3,1,2,0,17,2,0,Github_Neo4j
0,1,1,3,1,2,0,10,2,0,Github_Neo4j
0,1,1,5,1,2,0,54,2,0,Github_Neo4j
0.368996,3,9,20,39,1,0,275,7,0,Github_Neo4j
0.143158,1,6,20,43,0,0,137,6,0,Github_Neo4j
0,3,27,35,89,0,0,557,15,0,Github_Neo4j
0,0,0,0,0,0,0,6,0,0,Github_Neo4j
0,0,0,0,0,0,0,6,0,0,Github_Neo4j
0,0,0,0,0,0,0,5,0,0,Github_Neo4j
0,0,0,0,0,0,0,7,0,0,Github_Neo4j
0,0,0,0,0,0,0,5,0,0,Github_Neo4j
0,1,1,0,1,0,0,6,1,0,Github_Neo4j
0,1,7,8,19,0,0,68,6,0,Github_Neo4j
0,1,1,11,14,0,0,23,1,0,Github_Neo4j
0,1,12,19,20,0,0,129,4,0,Github_Neo4j
0,1,1,3,2,1,0,7,2,0,Github_Neo4j
0,1,2,2,1,1,0,15,1,0,Github_Neo4j
0,1,1,3,2,1,0,7,2,0,Github_Neo4j
0,1,4,3,3,1,0,20,1,0,Github_Neo4j
0,1,3,5,6,1,0,41,1,0,Github_Neo4j
0.121001,1,37,22,69,0,0,319,15,0,Github_Neo4j
0,1,1,5,3,3,0,10,24,0,Github_Neo4j
1,1,1,1,1,1,0,7,1,0,Github_Neo4j
1,1,1,1,1,1,0,7,1,0,Github_Neo4j
1,1,1,2,2,1,0,7,1,0,Github_Neo4j
1,1,1,2,2,1,0,7,1,0,Github_Neo4j
0.0139373,2,47,7,22,0,0,404,3,0,Github_Neo4j
0,0,0,0,0,0,0,5,0,0,Github_Neo4j
0,0,0,0,0,0,0,7,0,0,Github_Neo4j
0.0287206,3,27,13,33,0,0,193,10,0,Github_Neo4j
0,1,2,4,4,1,0,9,1,0,Github_Neo4j
0,1,1,2,2,1,0,7,1,0,Github_Neo4j
0,1,3,8,8,0,0,27,2,0,Github_Neo4j
0,1,1,4,2,1,0,7,4,0,Github_Neo4j
0.341021,2,79,21,56,1,0,770,17,0,Github_Neo4j
0,1,1,0,1,0,0,7,1,0,Github_Neo4j
0,1,6,0,1,0,0,24,1,0,Github_Neo4j
0,1,5,0,1,0,0,50,1,0,Github_Neo4j
0,2,3,3,3,1,0,18,3,0,Github_Neo4j
0,0,2,1,2,1,0,14,2,0,Github_Neo4j
0,4,9,4,9,0,0,77,4,0,Github_Neo4j
0,1,5,1,4,1,2,37,4,0,Github_Neo4j
0.383333,1,8,1,6,0,0,52,4,0,Github_Neo4j
0,1,1,1,2,0,0,7,1,0,Github_Neo4j
1,1,1,1,2,0,0,7,1,0,Github_Neo4j
1,1,1,1,2,0,0,7,1,0,Github_Neo4j
0,1,14,1,10,1,0,66,5,0,Github_Neo4j
0,1,11,1,6,2,0,57,5,0,Github_Neo4j
0,1,16,1,8,2,0,80,7,0,Github_Neo4j
0,1,23,2,39,2,0,164,37,0,Github_Neo4j
0,1,21,13,46,1,0,138,21,0,Github_Neo4j
0,1,12,1,12,0,0,86,10,0,Github_Neo4j
0,1,6,1,7,0,0,47,6,0,Github_Neo4j
0,1,14,1,13,0,0,97,11,0,Github_Neo4j
0,1,11,1,12,0,0,93,11,0,Github_Neo4j
0,2,4,13,7,3,0,28,13,0,Github_Neo4j
0,1,1,6,3,1,0,7,1,0,Github_Neo4j
0,1,1,4,1,1,0,7,1,0,Github_Neo4j
0,1,12,13,26,0,0,105,6,0,Github_Neo4j
0,0,2,3,3,1,2,17,9,0,Github_Neo4j
0,1,5,13,14,1,0,55,3,0,Github_Neo4j
0,2,4,11,5,2,0,32,15,0,Github_Neo4j
0,0,4,4,4,1,0,25,4,0,Github_Neo4j
0.0180832,2,45,42,62,0,0,362,0,0,Github_Neo4j
0,1,2,8,7,1,0,17,2,0,Github_Neo4j
0,1,1,4,2,1,0,7,1,0,Github_Neo4j
0,1,1,1,1,0,0,11,1,0,Github_Neo4j
0,1,3,0,3,0,0,21,2,0,Github_Neo4j
0,1,2,6,6,1,0,16,2,0,Github_Neo4j
0.370065,1,23,37,62,0,0,416,12,0,Github_Neo4j
0.380952,5,17,2,7,1,0,80,5,0,Github_Neo4j
0,1,2,9,12,0,0,29,1,0,Github_Neo4j
0,2,5,0,2,0,0,25,2,0,Github_Neo4j
0.104965,1,28,23,34,0,0,223,2,0,Github_Neo4j
0,1,4,0,3,0,0,22,0,0,Github_Neo4j
0.472329,9,14,11,16,0,0,212,9,0,Github_Neo4j
0,2,3,6,8,1,0,21,3,0,Github_Neo4j
0,2,2,2,5,0,0,33,2,0,Github_Neo4j
0,0,1,0,1,0,0,7,1,0,Github_Neo4j
0.306849,1,7,16,30,0,0,97,2,0,Github_Neo4j
0,1,16,18,31,0,0,134,1,0,Github_Neo4j
0,1,18,8,26,0,0,284,14,0,Github_Neo4j
0,1,3,7,11,2,0,25,12,0,Github_Neo4j
0.0446429,3,16,18,22,1,0,116,6,0,Github_Neo4j
